,track_id,artist,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
2599,6btyEL6NwUa97Nex9cZFvo,Black Eyed Peas,"['dance pop', 'pop', 'pop rap']",0.649,0.931,1.0,-3.15,0.0,0.181,0.0093,0.0,0.751,0.744,153.645
2600,19JdbdEwQI7bCxefMokZO8,Black Eyed Peas,"['dance pop', 'pop', 'pop rap']",0.801,0.682,1.0,-5.919,0.0,0.225,0.111,1.56e-05,0.109,0.586,123.95
2601,600qBKuhdgLqxZb1BqIE0T,Black Eyed Peas,"['dance pop', 'pop', 'pop rap']",0.662,0.785,9.0,-5.299,1.0,0.186,0.166,0.0,0.0784,0.602,89.882
2602,0sjxRg1VlYfx4YG7uxurrq,Nina Simone,"['jazz blues', 'soul', 'soul jazz', 'torch song', 'vocal jazz']",0.42,0.398,6.0,-9.13,0.0,0.0296,0.755,0.000537,0.172,0.364,88.897
2603,1sTWIzAlg8HapeWz2fXvfJ,Francis Cabrel,"['chanson', 'french pop', 'french rock']",0.498,0.34,6.0,-12.231,1.0,0.0334,0.819,4.19e-05,0.146,0.376,118.113
2604,4rozLO8D3MfV9LtG2FKMRT,GARZA,[],0.706,0.555,9.0,-9.386,0.0,0.0304,0.672,0.00984,0.102,0.39,139.974
2605,5iwz1NiezX7WWjnCgY5TH4,Pedro Capó,"['latin pop', 'puerto rican pop']",0.826,0.773,11.0,-4.218,0.0,0.0524,0.323,0.0,0.143,0.761,126.899
2606,51Fjme0JiitpyXKuyQiCDo,Y2K,['pop rap'],0.843,0.39,2.0,-7.899,1.0,0.0846,0.178,0.0,0.137,0.495,129.972
2607,1f38Gx6xQz6r4H1jGVNBJo,DJ Snake,"['dance pop', 'edm', 'electronic trap', 'pop', 'pop dance', 'pop rap']",0.822,0.743,6.0,-3.04,0.0,0.0567,0.285,2.31e-06,0.102,0.355,96.025
2608,2QpUWi6VSNOt2WyH5FIeLD,Aya Nakamura,"['basshall', 'pop urbaine']",0.912,0.598,6.0,-7.718,0.0,0.0877,0.0718,1.12e-06,0.0892,0.533,98.006
2609,0WxiQqTcK3ZErx2mMWgtm6,Lartiste,"['francoton', 'french hip hop', 'french pop', 'pop urbaine']",0.867,0.724,6.0,-4.266,1.0,0.0978,0.258,0.0,0.0527,0.757,128.97
2610,7sKDftgGirHWTVFMtJoDoh,Aya Nakamura,"['basshall', 'pop urbaine']",0.811,0.797,5.0,-5.428,1.0,0.165,0.0617,0.0,0.112,0.541,97.988
2611,5w9c2J52mkdntKOmRLeM2m,Daddy Yankee,"['latin hip hop', 'reggaeton', 'urbano latino']",0.737,0.86,8.0,-2.652,0.0,0.0593,0.11,1.94e-06,0.0574,0.656,93.989
2612,18Hq4xHyecxySkoUPQyYV2,Black Pumas,['retro soul'],0.713,0.838,9.0,-7.872,0.0,0.0549,0.0863,0.00653,0.349,0.842,95.963
2613,4CbUtLtAcgLJ7mAIeooJS8,The Jackson 5,"['adult standards', 'motown']",0.639,0.543,8.0,-12.777,1.0,0.0303,0.492,1.29e-05,0.28,0.937,98.185
2614,13X42np3KJr0o2LkK1MG76,Justin Timberlake,"['dance pop', 'pop']",0.771,0.676,4.0,-6.018,0.0,0.223,0.285,4.49e-06,0.546,0.804,119.997
2615,76D83dghHeE2NFedPFD4tf,Justin Timberlake,"['dance pop', 'pop']",0.687,0.723,7.0,-4.751,1.0,0.0709,0.122,0.00102,0.573,0.432,76.0
2616,4g0kyRLFKBYFxDF1vCxj8v,Sexion d'Assaut,"['francoton', 'french hip hop', 'french pop', 'pop urbaine', 'rap conscient']",0.932,0.756,2.0,-2.607,1.0,0.15,0.15,0.0,0.0232,0.759,114.986
2617,2BepFzUWfczDk68DXj10w3,Finger Eleven,"['alternative metal', 'canadian rock', 'funk metal', 'nu metal', 'post-grunge', 'rap rock']",0.588,0.555,1.0,-9.401,1.0,0.0334,0.447,0.0,0.0806,0.445,151.991
2618,5hVghJ4KaYES3BFUATCYn0,"Tyler, The Creator","['hip hop', 'rap']",0.554,0.498,9.0,-8.866,1.0,0.0685,0.23,5.98e-06,0.795,0.413,79.635
2619,6vaSStNN5NX4nJ4QbRY3S0,Black Pumas,['retro soul'],0.391,0.692,1.0,-6.543,0.0,0.0462,0.0946,1.58e-05,0.191,0.56,180.029
2620,6nsyYPCDUSacgXci9mvWln,Yung Gravy,['minnesota hip hop'],0.814,0.527,9.0,-7.001,0.0,0.328,0.179,0.000512,0.0767,0.54,170.063
2621,4WB9OeauHXnGOMUK4s80gM,Lomepal,"['french hip hop', 'rap conscient']",0.748,0.66,4.0,-6.034,0.0,0.0404,0.295,5.56e-06,0.0883,0.324,123.902
2622,2esorp40UsQqWYNzHdOFNL,PaceWon & Mr. Green,['underground rap'],0.745,0.669,10.0,-3.948,0.0,0.167,0.0197,6.67e-06,0.193,0.416,80.999
2623,6NG2IIXZfC5Notpz0GIODU,Las Ketchup,[],0.602,0.947,1.0,-5.642,1.0,0.115,0.00842,6.41e-05,0.123,0.883,184.976
2624,4IroNECciKcq3M2QtSTus7,Steve Lacy,['afrofuturism'],0.482,0.788,7.0,-6.309,1.0,0.0425,0.113,0.00437,0.344,0.854,191.776
2625,2r1CHpKRDdzHGJScn5UqjX,Shankar Mahadevan,"['filmi', 'modern bollywood']",0.813,0.554,10.0,-9.105,1.0,0.04,0.0906,1.23e-06,0.0629,0.782,103.953
2626,2NouPVwXUlBF0wDm5bpAbp,Udit Narayan,"['chutney', 'classic bollywood', 'desi pop', 'filmi']",0.607,0.526,4.0,-9.111,1.0,0.066,0.0185,0.00173,0.227,0.341,190.019
2627,2tO0QPdCA0jgDBshTuYYkc,Shaan,"['desi pop', 'filmi', 'modern bollywood']",0.786,0.677,8.0,-8.624,1.0,0.183,0.172,0.000104,0.0446,0.858,94.985
2628,4x6hxkEuw1XLIwUkUJcDbf,Srinivas,"['filmi', 'mollywood', 'tamil pop', 'tollywood']",0.564,0.612,2.0,-9.119,1.0,0.0312,0.551,1.12e-05,0.0915,0.13,126.899
2629,5zKRKQwLVBT1WDJE7XJrnm,Shankar Mahadevan,"['filmi', 'modern bollywood']",0.749,0.734,1.0,-7.058,1.0,0.0594,0.00166,6.48e-06,0.108,0.652,131.975
2630,5HXJV5FjXdfUk3UFBTg8Fe,Sonu Nigam,"['desi pop', 'filmi', 'modern bollywood']",0.638,0.413,8.0,-10.56,1.0,0.0602,0.104,0.0,0.107,0.145,96.986
2631,15Vuw407y6UWIPUfGrpJ1e,Rekha Bhardwaj,"['desi pop', 'filmi', 'modern bollywood']",0.734,0.355,10.0,-10.605,0.0,0.083,0.296,0.000135,0.124,0.584,193.922
2632,6IRdLKIyS4p7XNiP8r6rsx,Billie Eilish,"['art pop', 'electropop', 'pop']",0.726,0.444,8.0,-8.922,0.0,0.372,0.283,0.143,0.177,0.569,185.044
2633,6KR9NaynH8bF9w727wKQBL,Muse,"['modern rock', 'permanent wave', 'rock']",0.238,0.932,4.0,-5.809,1.0,0.0912,0.00326,0.298,0.114,0.186,150.899
2634,2takcwOaAZWiXQijPHIx7B,Muse,"['modern rock', 'permanent wave', 'rock']",0.585,0.842,9.0,-5.883,0.0,0.0556,0.00242,0.00686,0.0866,0.428,118.211
2635,5VVWgWH8HFLAtM8lbttvn9,Muse,"['modern rock', 'permanent wave', 'rock']",0.434,0.977,2.0,-4.845,1.0,0.0786,0.00187,0.166,0.347,0.0939,128.223
2636,7xyYsOvq5Ec3P4fr6mM9fD,Muse,"['modern rock', 'permanent wave', 'rock']",0.412,0.92,9.0,-4.852,0.0,0.0575,0.000456,0.0026,0.11,0.455,93.162
2637,3lPr8ghNDBLc2uZovNyLs9,Muse,"['modern rock', 'permanent wave', 'rock']",0.668,0.921,7.0,-3.727,1.0,0.0439,0.0492,0.00517,0.0877,0.782,120.0
2638,7ouMYWpwJ422jRcDASZB7P,Muse,"['modern rock', 'permanent wave', 'rock']",0.366,0.963,11.0,-5.301,0.0,0.142,0.000273,0.0122,0.115,0.211,137.114
2639,7pJlOw7kYWSP2Ai4uPYYZT,Blaaze,['filmi'],0.64,0.468,2.0,-8.056,1.0,0.0861,0.00528,1.13e-05,0.138,0.332,176.034
2640,2iXVckhPy7tP0wV9DvlrjZ,Pritam,"['filmi', 'indian instrumental', 'modern bollywood']",0.738,0.873,2.0,-5.659,1.0,0.107,0.075,0.0294,0.225,0.484,104.982
2641,7eQl3Yqv35ioqUfveKHitE,Pritam,"['filmi', 'indian instrumental', 'modern bollywood']",0.609,0.538,6.0,-7.842,1.0,0.0273,0.328,0.0,0.125,0.608,130.015
2642,4BiPsAV070dg3eLSVf727A,Pritam,"['filmi', 'indian instrumental', 'modern bollywood']",0.823,0.638,5.0,-7.126,0.0,0.159,0.434,2.09e-06,0.255,0.882,118.045
2643,2W6bC4K4e6y42HnYTA5yHO,Pritam,"['filmi', 'indian instrumental', 'modern bollywood']",0.757,0.942,9.0,-4.13,0.0,0.0461,0.158,0.00784,0.507,0.728,120.004
2644,6ocOeSjnWPcSTaSsi0zIdY,Pritam,"['filmi', 'indian instrumental', 'modern bollywood']",0.504,0.787,7.0,-5.948,0.0,0.0605,0.412,0.0,0.323,0.49,114.772
2645,3fWMFwaJil8fD14JCgwbcL,Rashid Khan,"['filmi', 'ghazal', 'hindustani classical', 'hindustani vocal', 'indian classical', 'khayal']",0.645,0.459,6.0,-9.484,1.0,0.0296,0.185,0.0,0.132,0.379,119.987
2646,2ahe6IjkX1aF2koG4xnFKd,PRIME,"['french hip hop', 'pop urbaine', 'rap calme', 'rap francais']",0.891,0.571,11.0,-9.041,0.0,0.362,0.307,0.0,0.11,0.467,90.026
2647,5Lc24nn70WSNSHfk9tAEtz,Tragédie,"['francoton', 'french pop']",0.929,0.365,8.0,-6.774,0.0,0.0705,0.0031,0.0,0.053,0.865,95.021
2648,5TUYLsiIi3tuvR2fCJjZUy,Jerry Smith,"['brega funk', 'funk carioca']",0.756,0.662,2.0,-6.15,1.0,0.265,0.143,0.000475,0.039,0.848,184.091
2649,2KTw4vRM6mdBzMlVkInvSS,Lhast,"['hip hop tuga', 'rap angolano']",0.725,0.454,7.0,-8.566,0.0,0.0574,0.76,0.0013,0.12,0.306,99.087
2650,6U7GUjtamt2P0LcFod1dBT,Sérgio Mendes,"['bossa nova', 'brazilian jazz', 'samba']",0.747,0.928,5.0,-6.107,0.0,0.0824,0.0297,1.75e-06,0.113,0.87,100.065
2651,2Iib2MV3ECFJAourgP9dlY,Madonna,"['dance pop', 'pop']",0.708,0.832,1.0,-4.736,0.0,0.0362,0.392,1.33e-06,0.0561,0.968,99.953
2652,6rnj9T3FE5FVbfKa6YnCY0,Slam,"['acid techno', 'minimal techno', 'scottish techno', 'tech house', 'techno']",0.682,0.558,4.0,-11.889,0.0,0.0368,0.002,0.0432,0.117,0.579,129.993
2653,3DFjTEueCBYqg7YE05eUJP,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",0.716,0.485,1.0,-7.745,1.0,0.404,0.123,2.69e-05,0.604,0.26,74.132
2654,4w8niZpiMy6qz1mntFA5uM,DJ Snake,"['dance pop', 'edm', 'electronic trap', 'pop', 'pop dance', 'pop rap']",0.842,0.801,8.0,-4.167,0.0,0.228,0.157,4.82e-06,0.0642,0.617,95.881
2655,69Ej1xrGjOcHvIMtMKxK0G,Don Omar,"['latin hip hop', 'puerto rican pop', 'reggaeton', 'urbano latino']",0.817,0.714,4.0,-7.501,0.0,0.141,0.184,0.000132,0.042,0.714,94.001
2656,4Xtlw8oXkIOvzV7crUBKeZ,Daddy Yankee,"['latin hip hop', 'reggaeton', 'urbano latino']",0.696,0.858,9.0,-5.155,1.0,0.0859,0.0727,3.19e-06,0.0631,0.533,176.061
2657,3jlbL2OTD5YmIunYzgQTAN,T.I.,"['atl hip hop', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.375,0.862,11.0,-3.363,0.0,0.255,0.071,0.0,0.211,0.478,159.841
2658,1IAzD1muglOxOcPbUHs70R,T.I.,"['atl hip hop', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.68,0.687,9.0,-6.162,0.0,0.0709,0.0161,0.0,0.261,0.467,150.053
2659,7LDq2cE0TQV66BXorbV8FD,Kalash,"['cloud rap francais', 'french hip hop', 'pop urbaine', 'rap antillais', 'trap antillais']",0.786,0.543,1.0,-6.246,0.0,0.0774,0.232,0.0,0.105,0.341,155.008
2660,7bdDULyOUqNyWu6XPeAnSO,Paul Simon,"['classic rock', 'folk', 'folk rock', 'mellow gold', 'permanent wave', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",0.816,0.383,7.0,-12.398,1.0,0.064,0.19,4.19e-05,0.0974,0.341,101.631
2661,3fVFJSXz0luBbj2HTAbtsd,James Henry Jr.,[],0.54,0.146,4.0,-17.501,1.0,0.0421,0.939,0.0104,0.109,0.0691,129.099
2662,2KiHXiqQA2dHiLfeSxtTeP,KeBlack,"['francoton', 'french hip hop', 'french pop', 'pop urbaine']",0.772,0.783,8.0,-6.257,0.0,0.0353,0.336,0.0,0.163,0.71,103.079
2663,49FYlytm3dAAraYgpoJZux,Rihanna,"['barbadian pop', 'pop', 'urban contemporary']",0.583,0.829,1.0,-4.603,1.0,0.134,0.00864,0.0,0.0426,0.575,174.028
2664,0ByMNEPAPpOR5H69DVrTNy,Rihanna,"['barbadian pop', 'pop', 'urban contemporary']",0.835,0.669,6.0,-5.582,0.0,0.0643,0.0336,6.92e-05,0.0535,0.542,122.668
2665,4Tn2llBm1g0UlWctmgPL8Z,Rihanna,"['barbadian pop', 'pop', 'urban contemporary']",0.735,0.826,1.0,-4.902,1.0,0.0349,0.00101,0.129,0.197,0.74,132.964
2666,2VOomzT6VavJOGBeySqaMc,Rihanna,"['barbadian pop', 'pop', 'urban contemporary']",0.707,0.813,11.0,-4.515,0.0,0.0571,0.0863,0.0,0.168,0.722,124.921
2667,30cSNer6TV8x2utjULVeQ5,Rihanna,"['barbadian pop', 'pop', 'urban contemporary']",0.677,0.671,7.0,-4.905,1.0,0.0361,0.004,5.07e-05,0.413,0.527,137.046
2668,4HXOBjwv2RnLpGG4xWOO6N,Coldplay,"['permanent wave', 'pop']",0.42,0.69,9.0,-6.221,0.0,0.0347,0.00385,0.015,0.287,0.237,85.014
2669,6BbIybrP84Tp99DLJg1cq3,Coldplay,"['permanent wave', 'pop']",0.216,0.395,7.0,-11.791,1.0,0.0361,0.731,0.0167,0.338,0.206,83.697
2670,2OQ6a4CfUeYskpTTgyawyJ,Gwen Stefani,"['dance pop', 'pop']",0.635,0.87,2.0,-4.291,0.0,0.04,0.0152,0.0,0.118,0.912,92.999
2671,00s2jnZ4cVZssim4VqrszP,Joan Sebastian,"['banda', 'grupera', 'musica mexicana', 'norteno', 'ranchera', 'tropical']",0.568,0.476,2.0,-7.111,0.0,0.0438,0.768,4.43e-05,0.119,0.577,95.834
2672,6C0xucNj75wRdlejwWIEW1,Kasabian,"['alternative rock', 'britpop', 'garage rock', 'indie rock', 'leicester indie', 'modern rock', 'rock']",0.238,0.919,0.0,-6.893,1.0,0.0816,0.0257,2.31e-05,0.0914,0.123,101.752
2673,7ISL3LO8AWP3fKIXunvqTa,Wolfmother,"['alternative rock', 'australian psych', 'garage rock', 'modern alternative rock', 'modern blues rock', 'modern rock', 'rock']",0.264,0.78,0.0,-2.741,1.0,0.0517,0.0452,0.0222,0.376,0.456,155.376
2674,3CkjLJYnnyOtGk4Jx4iYS4,Wolfmother,"['alternative rock', 'australian psych', 'garage rock', 'modern alternative rock', 'modern blues rock', 'modern rock', 'rock']",0.219,0.952,2.0,-3.621,1.0,0.176,5.1e-05,0.0989,0.157,0.172,112.886
2675,2aoo2jlRnM3A0NyLQqMN2f,Jimi Hendrix,"['acid rock', 'album rock', 'blues rock', 'classic rock', 'hard rock', 'proto-metal', 'psychedelic rock', 'rock']",0.438,0.805,8.0,-6.237,1.0,0.0624,0.00255,5.69e-05,0.0842,0.564,113.253
2676,0wJoRiX5K5BxlqZTolB2LD,Jimi Hendrix,"['acid rock', 'album rock', 'blues rock', 'classic rock', 'hard rock', 'proto-metal', 'psychedelic rock', 'rock']",0.533,0.905,2.0,-5.27,1.0,0.0754,0.00876,0.578,0.0698,0.486,108.9
2677,0NWPxcsf5vdjdiFUI8NgkP,Jimi Hendrix,"['acid rock', 'album rock', 'blues rock', 'classic rock', 'hard rock', 'proto-metal', 'psychedelic rock', 'rock']",0.346,0.768,9.0,-5.695,1.0,0.0377,0.00603,0.38,0.0244,0.532,169.492
2678,1Eolhana7nKHYpcYpdVcT5,Jimi Hendrix,"['acid rock', 'album rock', 'blues rock', 'classic rock', 'hard rock', 'proto-metal', 'psychedelic rock', 'rock']",0.515,0.534,6.0,-8.045,1.0,0.0768,0.181,0.00278,0.0547,0.426,70.776
2679,2AxCeJ6PSsBYiTckM0HLY7,Jimi Hendrix,"['acid rock', 'album rock', 'blues rock', 'classic rock', 'hard rock', 'proto-metal', 'psychedelic rock', 'rock']",0.214,0.91,8.0,-6.662,1.0,0.389,0.477,0.00833,0.0517,0.448,175.549
2680,5H6Jp0syB5yEPk7SWYdlmk,Jimi Hendrix,"['acid rock', 'album rock', 'blues rock', 'classic rock', 'hard rock', 'proto-metal', 'psychedelic rock', 'rock']",0.499,0.495,5.0,-10.508,1.0,0.0501,0.348,0.0286,0.2,0.339,80.086
2681,23MrkN7g6Q5U7GLIxNHN1B,Jimi Hendrix,"['acid rock', 'album rock', 'blues rock', 'classic rock', 'hard rock', 'proto-metal', 'psychedelic rock', 'rock']",0.507,0.847,1.0,-5.987,0.0,0.0411,0.0751,0.237,0.372,0.566,98.096
2682,3Xls4cNOwy01dtrNXb1inG,Cream,"['album rock', 'art rock', 'blues rock', 'classic rock', 'folk rock', 'hard rock', 'psychedelic rock', 'rock', 'roots rock', 'supergroup']",0.553,0.576,0.0,-13.458,1.0,0.0304,0.191,0.00664,0.0365,0.457,109.827
2683,6FRwDxXsvSasw0y2eDArsz,Cream,"['album rock', 'art rock', 'blues rock', 'classic rock', 'folk rock', 'hard rock', 'psychedelic rock', 'rock', 'roots rock', 'supergroup']",0.684,0.481,2.0,-12.59,1.0,0.0384,0.475,6.57e-05,0.118,0.784,115.078
2684,6PUabSMXmPnZna361Wwmf7,Cream,"['album rock', 'art rock', 'blues rock', 'classic rock', 'folk rock', 'hard rock', 'psychedelic rock', 'rock', 'roots rock', 'supergroup']",0.391,0.756,7.0,-11.317,1.0,0.0648,0.413,0.0418,0.879,0.839,131.648
2685,08sbpioHxwU7zyyMvmC8A9,Ricchi E Poveri,"['classic italian pop', 'europop']",0.828,0.677,4.0,-9.197,1.0,0.0294,0.0859,0.0,0.198,0.961,120.273
2686,3uJ0spXcRqOO8PCGAnjSeQ,KAYTRANADA,"['escape room', 'lgbtq+ hip hop']",0.787,0.809,1.0,-8.53,1.0,0.171,0.00254,0.0494,0.097,0.339,110.063
2687,4O9t8Qq941SAzdGlex4noA,KAYTRANADA,"['escape room', 'lgbtq+ hip hop']",0.789,0.71,10.0,-6.323,0.0,0.131,0.0555,0.843,0.0601,0.6,111.038
2688,6YmX8SDySkBPnvWiGF7AqU,KAYTRANADA,"['escape room', 'lgbtq+ hip hop']",0.695,0.597,11.0,-12.121,0.0,0.349,0.213,0.0214,0.503,0.572,105.966
2689,129lYDVKnWtlJc2PZJviuA,Juanes,"['colombian pop', 'latin pop', 'mexican pop', 'rock en espanol', 'tropical']",0.673,0.841,7.0,-3.564,1.0,0.0557,0.0683,0.0,0.0965,0.94,97.027
2690,42YrWn7KYjhJ2GfjTJ3HSY,Charlotte Day Wilson,"['alternative r&b', 'canadian contemporary r&b', 'indie r&b', 'indie soul']",0.666,0.296,1.0,-8.219,1.0,0.0286,0.533,0.25,0.0768,0.15,130.047
2691,7LR85XLWw2yXqKBSI5brbG,JAY-Z,"['east coast hip hop', 'hip hop', 'rap']",0.632,0.924,1.0,-1.802,1.0,0.29,0.281,0.0,0.263,0.441,86.844
2692,3Osd3Yf8K73aj4ySn6LrvK,JAY-Z,"['east coast hip hop', 'hip hop', 'rap']",0.654,0.75,8.0,-7.509,0.0,0.105,0.246,0.0178,0.167,0.557,92.78
2693,61fzdZgmnQ2wg9vmHqwDgN,Noori,"['classic pakistani pop', 'pakistani pop', 'sufi']",0.727,0.667,1.0,-6.8,1.0,0.0337,0.246,0.000212,0.0988,0.412,92.01
2694,2fxej3sTBAIyrJfObGrDHI,Strings,"['classic pakistani pop', 'filmi', 'pakistani pop', 'pakistani rock']",0.687,0.633,7.0,-7.638,1.0,0.0333,0.0611,0.0175,0.0874,0.61,109.985
2695,46aIq2GKW7Vr6i4g2Vvycd,Michel Teló,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",0.65,0.947,11.0,-5.326,1.0,0.0717,0.222,0.0,0.979,0.694,96.035
2696,6FOQjs4duvl98bfUXjhpso,MC KZS,[],0.847,0.213,2.0,-11.258,0.0,0.22,0.629,0.00305,0.0992,0.564,73.412
2697,3eRZZ4d2RJSqFKzP7tSdFE,Lana Del Rey,"['art pop', 'pop']",0.18,0.636,4.0,-6.591,0.0,0.0438,0.209,0.000133,0.217,0.39,75.632
2698,4jZWeEaLCnwYtLnVEN6BYV,Lana Del Rey,"['art pop', 'pop']",0.559,0.835,3.0,-4.475,1.0,0.0633,0.421,0.0,0.0811,0.504,117.885
2699,5IyblF777jLZj1vGHG2UD3,Lana Del Rey,"['art pop', 'pop']",0.399,0.721,4.0,-5.562,0.0,0.0523,0.0621,0.00282,0.278,0.113,160.125
2700,1000nHvUdawXuUHgBod4Wv,Lil Nas X,"['lgbtq+ hip hop', 'pop']",0.703,0.594,5.0,-6.146,0.0,0.0752,0.342,0.0,0.123,0.475,153.848
2701,4ipnJyDU3Lq15qBAYNqlqK,J Balvin,"['reggaeton', 'reggaeton colombiano', 'urbano latino']",0.774,0.687,11.0,-4.818,0.0,0.0584,0.0179,1.17e-05,0.128,0.308,104.959
2702,2XU0oxnq2qxCpomAAuJY8K,Tones And I,"['australian pop', 'dance pop', 'pop']",0.824,0.588,6.0,-6.4,0.0,0.0924,0.692,0.000104,0.149,0.513,98.027
2703,42k1KeBehAd83lrGt1okiC,Shakira,"['colombian pop', 'dance pop', 'latin pop']",0.8,0.692,9.0,-5.57,0.0,0.0614,0.342,1.92e-06,0.0554,0.917,112.002
2704,3zEN0ii6s4DHHBpnTp3RP7,Empire of the Sun,"['alternative dance', 'australian dance', 'australian electropop', 'dance rock', 'indietronica', 'neo-synthpop']",0.675,0.781,4.0,-5.404,0.0,0.0306,0.0801,0.0143,0.422,0.534,122.989
2705,33wUd3GgaRf2rux2aJ71yb,Jungle,"['indie soul', 'uk contemporary r&b']",0.816,0.492,10.0,-7.464,0.0,0.0752,0.431,0.0899,0.0995,0.766,115.989
2706,2DpJ9T2RVRanZcYFHKOAfA,Paul Anka,"['adult standards', 'canadian pop', 'easy listening', 'lounge', 'rock-and-roll']",0.547,0.335,4.0,-9.2,0.0,0.0307,0.747,0.0,0.101,0.474,115.838
2707,5b7OgznPJJr1vHNYGyvxau,Frank Sinatra,"['adult standards', 'easy listening', 'lounge']",0.668,0.26,7.0,-14.256,1.0,0.0523,0.453,0.0,0.0621,0.368,119.416
2708,1auxYwYrFRqZP7t3s7w4um,JAY-Z,"['east coast hip hop', 'hip hop', 'rap']",0.789,0.858,1.0,-5.542,1.0,0.311,0.127,0.0,0.349,0.775,140.022
2709,5JRMqkR82k2fdDEAim9SCN,Kevin Abstract,"['afrofuturism', 'hip hop', 'lgbtq+ hip hop', 'rap']",0.646,0.682,7.0,-5.847,1.0,0.0759,0.683,4.84e-06,0.107,0.421,131.895
2710,2DNdEpV9UnsYjL6w1Dp1aS,The Ting Tings,"['alternative dance', 'dance pop', 'dance-punk', 'electropop', 'new rave']",0.755,0.901,9.0,-3.152,1.0,0.0893,0.0451,0.0373,0.363,0.959,145.042
2711,6lUY6MoqGgPnA27PHYxem5,La Roux,"['alternative dance', 'dance pop', 'electropop', 'neo-synthpop']",0.674,0.882,3.0,-2.771,0.0,0.0477,0.000441,6.47e-05,0.068,0.682,123.016
2712,2G7V7zsVDxg1yRsu7Ew9RJ,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",0.835,0.626,1.0,-5.833,1.0,0.125,0.0589,6e-05,0.396,0.35,91.03
2713,6DCZcSspjsKoFjzjrWoCdn,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",0.754,0.449,7.0,-9.211,1.0,0.109,0.0332,8.29e-05,0.552,0.357,77.169
2714,5BfCoUcWNXcpyJfjXRIeyC,Heuss L'enfoiré,"['francoton', 'french hip hop', 'pop urbaine', 'rap francais']",0.71,0.699,7.0,-4.664,0.0,0.1,0.327,4.64e-06,0.0975,0.484,125.051
2715,7gNlaZaMIjRUfnAYd9Dvmt,Heuss L'enfoiré,"['francoton', 'french hip hop', 'pop urbaine', 'rap francais']",0.935,0.613,1.0,-6.241,0.0,0.0662,0.268,3.1e-06,0.0956,0.626,116.943
2716,4fwtP5khM1iEoa6BP1QQsX,Lartiste,"['francoton', 'french hip hop', 'french pop', 'pop urbaine']",0.729,0.679,2.0,-5.456,0.0,0.0568,0.0822,0.0,0.1,0.75,108.964
2717,7sVZyeg9O5aMaqikhAH0DM,Ali Zafar,"['classic pakistani pop', 'desi pop', 'filmi', 'modern bollywood', 'pakistani pop', 'sufi']",0.68,0.861,5.0,-9.698,1.0,0.042,0.0111,0.167,0.127,0.774,127.991
2718,4TnFANpjVwVKWzkxNzIyFH,Gradur,"['francoton', 'french hip hop', 'pop urbaine', 'rap francais']",0.932,0.778,10.0,-3.384,0.0,0.0638,0.212,0.0,0.168,0.933,124.996
2719,0sf12qNH5qcw8qpgymFOqD,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']",0.513,0.796,1.0,-4.075,1.0,0.0629,0.00147,0.000209,0.0938,0.345,171.017
2720,5e9TFTbltYBg2xThimr0rU,Fleetwood Mac,"['album rock', 'classic rock', 'rock', 'soft rock', 'yacht rock']",0.545,0.67,9.0,-8.81,1.0,0.0496,0.009,0.000822,0.0451,0.481,151.553
2721,65FrBTn4FmkR2aDg50vPXC,Joint One,['hip hop tuga'],0.966,0.387,2.0,-13.831,1.0,0.44,0.292,3.45e-05,0.061,0.708,120.069
2722,6PGNrH2SYCNud6n5IeEqkf,Blackbear,[],0.954,0.917,1.0,-4.104,1.0,0.486,0.728,0.000593,0.14,0.723,129.995
2723,6YTBfxkdGce9pLEy9jG9Jo,Sergio Mendes & Brasil '66,['lounge'],0.637,0.493,0.0,-13.094,0.0,0.0482,0.524,1.52e-05,0.136,0.932,88.796
2724,60ji00aSJqv0njEk9RI2LD,Sérgio Mendes,"['bossa nova', 'brazilian jazz', 'samba']",0.82,0.633,9.0,-13.816,1.0,0.0745,0.129,0.0,0.0972,0.716,116.622
2725,54eZmuggBFJbV7k248bTTt,America,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']",0.654,0.506,11.0,-17.18,0.0,0.0535,0.686,0.0155,0.155,0.831,123.179
2726,6FBzhcfgGacfXF3AmtfEaX,Steve Lacy,['afrofuturism'],0.414,0.473,11.0,-8.911,0.0,0.116,0.663,0.0523,0.128,0.409,100.0
2727,6gSw5vz7dcafda23VqMrnl,Kevin Abstract,"['afrofuturism', 'hip hop', 'lgbtq+ hip hop', 'rap']",0.59,0.498,9.0,-6.845,1.0,0.0827,0.162,0.0,0.0947,0.504,80.022
